Species.x,com1,class,n.patches,total.area,prop.landscape,patch.density,total.edge,edge.density,landscape.shape.index,largest.patch.index,mean.patch.area,sd.patch.area,min.patch.area,max.patch.area,perimeter.area.frac.dim,mean.perim.area.ratio,sd.perim.area.ratio,min.perim.area.ratio,max.perim.area.ratio,mean.shape.index,sd.shape.index,min.shape.index,max.shape.index,mean.frac.dim.index,sd.frac.dim.index,min.frac.dim.index,max.frac.dim.index,total.core.area,prop.landscape.core,mean.patch.core.area,sd.patch.core.area,min.patch.core.area,max.patch.core.area,prop.like.adjacencies,aggregation.index,lanscape.division.index,splitting.index,effective.mesh.size,patch.cohesion.index,OccProb,Model,Species.y,ncells,min.long,max.long,min.lat,max.lat,median.long,median.lat,biomes,Method,maxBiome,percent_maxBiome,Ncells,rwidth,nwidth,C_geo,PC_geo,synonyms,li_form_B.x,reprod_B.x,strategy,poll_vect_B.x,canopy_height,dispersal,leaf_size,dispersal_morphology,growth_form,releasing_height,sbank,seed_mass,seed_number_per_shoot,woodiness,inflorescence_fr,sex_reprod_fr,poll_vect_fr,fruit_type_fr,dissemination_fr,li_form_fr,li_form_B.y,reprod_B.y,poll_vect_B.y,bud_bank_seasonality_soil
Silene_asterias,Silene_asterias-ESM70_bin,1,1,5000,3.20102e-4,6.4e-8,300,1.92e-5,1,3.20102e-4,5000,NA,5000,5000,0.119985927,0.06,NA,0.06,0.06,1,NA,1,1,1.013828856,NA,1.013828856,1.013828856,0,0,0,NA,0,0,0.142857143,100,0.999999898,9759376,1.600512164,2.891877872,NA,ESM70_bin,Silene_asterias,1,17.1996959,17.1996959,44.45697875,44.45697875,17.1996959,44.45697875,4,ESM70_bin,NA,NA,24,52,581,0.123070236,0.566700385,Silene asterias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_asterias,Silene_asterias-occurrence,1,1,77500,1,1.29e-5,2700,0.03483871,2.25,1,77500,NA,77500,77500,0.069677275,0.03483871,NA,0.03483871,0.03483871,2.25,NA,2.25,2.25,1.157344727,NA,1.157344727,1.157344727,5000,0.064516129,5000,NA,5000,5000,0.393258427,70,0,1,77500,6.730474605,NA,occurrence,Silene_asterias,24,20.08,23.73,39.97,43.57,22.185,42.215,"c(12, 4)",occurrence,Temperate Broadleaf and Mixed Forests,75,24,52,581,0.123070236,0.566700385,Atocion asterias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_asterias,Silene_asterias-occurrence,1,1,77500,1,1.29e-5,2700,0.03483871,2.25,1,77500,NA,77500,77500,0.069677275,0.03483871,NA,0.03483871,0.03483871,2.25,NA,2.25,2.25,1.157344727,NA,1.157344727,1.157344727,5000,0.064516129,5000,NA,5000,5000,0.393258427,70,0,1,77500,6.730474605,NA,occurrence,Silene_asterias,24,20.08,23.73,39.97,43.57,22.185,42.215,"c(12, 4)",occurrence,Temperate Broadleaf and Mixed Forests,75,24,52,581,0.123070236,0.566700385,Silene asterias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_asterias,Silene_asterias-SDM_bin,1,2,95000,0.006081946,1.28e-7,3000,1.92061e-4,2.307692308,0.005921895,47500,63639.61031,2500,92500,0.063157538,0.055135135,0.035164229,0.03027027,0.08,1.576923077,0.81589244,1,2.153846154,1.072899082,0.103094871,1,1.145798164,7500,4.80154e-4,3750,5303.300859,0,7500,0.433962264,73.01587302,0.999964906,28494.52847,548.1754161,8.250297115,NA,SDM_bin,Silene_asterias,35,20.08467996,33.94300995,39.96579142,44.47426767,22.49344739,42.1936411,"c(12, 4)",SDM_bin,NA,NA,24,52,581,0.123070236,0.566700385,Atocion asterias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_asterias,Silene_asterias-SDM_bin,1,2,95000,0.006081946,1.28e-7,3000,1.92061e-4,2.307692308,0.005921895,47500,63639.61031,2500,92500,0.063157538,0.055135135,0.035164229,0.03027027,0.08,1.576923077,0.81589244,1,2.153846154,1.072899082,0.103094871,1,1.145798164,7500,4.80154e-4,3750,5303.300859,0,7500,0.433962264,73.01587302,0.999964906,28494.52847,548.1754161,8.250297115,NA,SDM_bin,Silene_asterias,35,20.08467996,33.94300995,39.96579142,44.47426767,22.49344739,42.1936411,"c(12, 4)",SDM_bin,NA,NA,24,52,581,0.123070236,0.566700385,Silene asterias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_asterias,Silene_asterias-SDM70_bin,1,26,197500,0.012644046,1.66e-6,10100,6.46607e-4,5.611111111,0.002880922,7596.153846,9733.467245,2500,45000,0.102271156,0.064776463,0.014643923,0.031111111,0.08,1.098290598,0.205665251,1,1.75,1.024395972,0.033844187,1,1.127718888,0,0,0,0,0,0,0.22007722,40.71428571,0.999984143,63065.43457,247.6792574,6.702530962,NA,SDM70_bin,Silene_asterias,70,-6.880067426,39.92884444,36.82041542,49.42698493,8.99746739,43.33536452,"c(12, 4, 5, 8)",SDM70_bin,NA,NA,24,52,581,0.123070236,0.566700385,Atocion asterias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_asterias,Silene_asterias-SDM70_bin,1,26,197500,0.012644046,1.66e-6,10100,6.46607e-4,5.611111111,0.002880922,7596.153846,9733.467245,2500,45000,0.102271156,0.064776463,0.014643923,0.031111111,0.08,1.098290598,0.205665251,1,1.75,1.024395972,0.033844187,1,1.127718888,0,0,0,0,0,0,0.22007722,40.71428571,0.999984143,63065.43457,247.6792574,6.702530962,NA,SDM70_bin,Silene_asterias,70,-6.880067426,39.92884444,36.82041542,49.42698493,8.99746739,43.33536452,"c(12, 4, 5, 8)",SDM70_bin,NA,NA,24,52,581,0.123070236,0.566700385,Silene asterias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-ESM_bin,1,19,385000,0.024647887,1.22e-6,13000,8.32266e-4,5.2,0.015524968,20263.15789,54974.07683,2500,242500,0.067530841,0.066122626,0.018806521,0.024329897,0.08,1.233040936,0.482216226,1,2.95,1.032555854,0.051940206,1,1.176958831,52500,0.003361076,2763.157895,11453.24847,0,50000,0.406392694,62.8975265,0.999745066,3922.578778,3982.074264,8.686400812,NA,ESM_bin,Silene_caesia_ssp_caesia,148,-8.159086407,47.09050023,34.99249553,45.35650157,21.56684176,39.04949182,"c(12, 4, 8)",ESM_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-ESM_bin,1,19,385000,0.024647887,1.22e-6,13000,8.32266e-4,5.2,0.015524968,20263.15789,54974.07683,2500,242500,0.067530841,0.066122626,0.018806521,0.024329897,0.08,1.233040936,0.482216226,1,2.95,1.032555854,0.051940206,1,1.176958831,52500,0.003361076,2763.157895,11453.24847,0,50000,0.406392694,62.8975265,0.999745066,3922.578778,3982.074264,8.686400812,NA,ESM_bin,Silene_caesia_ssp_caesia,148,-8.159086407,47.09050023,34.99249553,45.35650157,21.56684176,39.04949182,"c(12, 4, 8)",ESM_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia ssp caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-ESM70_bin,1,22,292500,0.018725992,1.41e-6,10600,6.78617e-4,4.818181818,0.012483995,13295.45455,40740.07594,2500,195000,0.072475227,0.068539794,0.016577958,0.023589744,0.08,1.108585859,0.337812617,1,2.555555556,1.021933299,0.039229572,1,1.157156074,37500,0.002400768,1704.545455,7995.026863,0,37500,0.376470588,60.37735849,0.999841204,6297.387321,2480.393726,8.621591045,NA,ESM70_bin,Silene_caesia_ssp_caesia,115,-8.719682966,34.58370965,34.99249553,44.91729772,21.2908688,39.52124958,"c(12, 4)",ESM70_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-ESM70_bin,1,22,292500,0.018725992,1.41e-6,10600,6.78617e-4,4.818181818,0.012483995,13295.45455,40740.07594,2500,195000,0.072475227,0.068539794,0.016577958,0.023589744,0.08,1.108585859,0.337812617,1,2.555555556,1.021933299,0.039229572,1,1.157156074,37500,0.002400768,1704.545455,7995.026863,0,37500,0.376470588,60.37735849,0.999841204,6297.387321,2480.393726,8.621591045,NA,ESM70_bin,Silene_caesia_ssp_caesia,115,-8.719682966,34.58370965,34.99249553,44.91729772,21.2908688,39.52124958,"c(12, 4)",ESM70_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia ssp caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-occurrence,1,4,55000,1,7.27e-5,2100,0.038181818,2.1,0.818181818,13750,20866.64004,2500,45000,0.076360529,0.062777778,0.023120724,0.031111111,0.08,1.138888889,0.277777778,1,1.555555556,1.026824059,0.044904594,1,1.093467378,0,0,0,0,0,0,0.353846154,67.64705882,0.318181818,1.466666667,37500,5.958130821,NA,occurrence,Silene_caesia_ssp_caesia,21,19.53,36.77,36.81,45.36,21.86,39.52,12,occurrence,"Mediterranean Forests, Woodlands and Scrub",73.91304348,20,117,256,0.046616541,0.846201667,Silene caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-occurrence,1,4,55000,1,7.27e-5,2100,0.038181818,2.1,0.818181818,13750,20866.64004,2500,45000,0.076360529,0.062777778,0.023120724,0.031111111,0.08,1.138888889,0.277777778,1,1.555555556,1.026824059,0.044904594,1,1.093467378,0,0,0,0,0,0,0.353846154,67.64705882,0.318181818,1.466666667,37500,5.958130821,NA,occurrence,Silene_caesia_ssp_caesia,21,19.53,36.77,36.81,45.36,21.86,39.52,12,occurrence,"Mediterranean Forests, Woodlands and Scrub",73.91304348,20,117,256,0.046616541,0.846201667,Silene caesia ssp caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-SDM_bin,1,3,57500,0.003681178,1.92e-7,2100,1.34443e-4,2.1,0.003201024,19166.66667,26731.69155,2500,50000,0.073041734,0.057333333,0.024110855,0.032,0.08,1.259259259,0.449050209,1,1.777777778,1.040443711,0.058484595,1,1.107502278,0,0,0,0,0,0,0.373134328,69.44444444,0.999989625,96388.89877,162.0518566,7.603626728,NA,SDM_bin,Silene_caesia_ssp_caesia,21,19.52665219,36.7657103,36.81248311,45.35650157,21.85620803,39.52416016,"c(12, 8)",SDM_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-SDM_bin,1,3,57500,0.003681178,1.92e-7,2100,1.34443e-4,2.1,0.003201024,19166.66667,26731.69155,2500,50000,0.073041734,0.057333333,0.024110855,0.032,0.08,1.259259259,0.449050209,1,1.777777778,1.040443711,0.058484595,1,1.107502278,0,0,0,0,0,0,0.373134328,69.44444444,0.999989625,96388.89877,162.0518566,7.603626728,NA,SDM_bin,Silene_caesia_ssp_caesia,21,19.52665219,36.7657103,36.81248311,45.35650157,21.85620803,39.52416016,"c(12, 8)",SDM_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia ssp caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-SDM70_bin,1,3,37500,0.002400768,1.92e-7,1700,1.08835e-4,2.125,0.002080666,12500,17320.50808,2500,32500,0.090663509,0.066666667,0.023094011,0.04,0.08,1.208333333,0.360843918,1,1.625,1.03781742,0.065501692,1,1.113452259,0,0,0,0,0,0,0.276595745,59.09090909,0.99999562,228289.4971,68.42189501,7.135075604,NA,SDM70_bin,Silene_caesia_ssp_caesia,12,20.10993948,34.57149531,36.81248311,44.46735033,21.57620297,39.74793229,12,SDM70_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_caesia_ssp_caesia,Silene_caesia_ssp_caesia-SDM70_bin,1,3,37500,0.002400768,1.92e-7,1700,1.08835e-4,2.125,0.002080666,12500,17320.50808,2500,32500,0.090663509,0.066666667,0.023094011,0.04,0.08,1.208333333,0.360843918,1,1.625,1.03781742,0.065501692,1,1.113452259,0,0,0,0,0,0,0.276595745,59.09090909,0.99999562,228289.4971,68.42189501,7.135075604,NA,SDM70_bin,Silene_caesia_ssp_caesia,12,20.10993948,34.57149531,36.81248311,44.46735033,21.57620297,39.74793229,12,SDM70_bin,NA,NA,20,117,256,0.046616541,0.846201667,Silene caesia ssp caesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_catholica,Silene_catholica-ESM_bin,1,9,195000,0.012483995,5.76e-7,7200,4.60948e-4,4,0.008802817,21666.66667,43981.53021,2500,137500,0.073844807,0.061077441,0.017244043,0.028363636,0.08,1.294179894,0.548000787,1,2.6,1.049447003,0.060143353,1,1.163420994,5000,3.20102e-4,555.5555556,1666.666667,0,5000,0.368421053,60.86956522,0.999919257,12384.99492,1261.203585,8.391287681,NA,ESM_bin,Silene_catholica,72,-4.96170418,29.09050023,36.80455942,48.97723237,13.79888321,42.66230436,"c(12, 4, 5)",ESM_bin,NA,NA,21,139,488,0.144155844,0.531478081,Silene catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dichasia cyme,Hermaphroditic,insect,capsule,anemochores,heri,NA,NA,NA,NA
Silene_catholica,Silene_catholica-ESM_bin,1,9,195000,0.012483995,5.76e-7,7200,4.60948e-4,4,0.008802817,21666.66667,43981.53021,2500,137500,0.073844807,0.061077441,0.017244043,0.028363636,0.08,1.294179894,0.548000787,1,2.6,1.049447003,0.060143353,1,1.163420994,5000,3.20102e-4,555.5555556,1666.666667,0,5000,0.368421053,60.86956522,0.999919257,12384.99492,1261.203585,8.391287681,NA,ESM_bin,Silene_catholica,72,-4.96170418,29.09050023,36.80455942,48.97723237,13.79888321,42.66230436,"c(12, 4, 5)",ESM_bin,NA,NA,21,139,488,0.144155844,0.531478081,Viscago catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_catholica,Silene_catholica-ESM70_bin,1,6,82500,0.00528169,3.84e-7,3900,2.4968e-4,3.25,0.002560819,13750,15390.74397,2500,40000,0.094542861,0.062027778,0.017146563,0.0375,0.08,1.306547619,0.393573481,1,1.875,1.056870427,0.059377803,1,1.126491607,0,0,0,0,0,0,0.257142857,50,0.999990496,105222.3827,148.4475032,7.109368009,NA,ESM70_bin,Silene_catholica,33,5.182997429,16.46363251,38.16966914,44.90675928,13.48551571,42.22344203,"c(12, 5, 4)",ESM70_bin,NA,NA,21,139,488,0.144155844,0.531478081,Silene catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dichasia cyme,Hermaphroditic,insect,capsule,anemochores,heri,NA,NA,NA,NA
Silene_catholica,Silene_catholica-ESM70_bin,1,6,82500,0.00528169,3.84e-7,3900,2.4968e-4,3.25,0.002560819,13750,15390.74397,2500,40000,0.094542861,0.062027778,0.017146563,0.0375,0.08,1.306547619,0.393573481,1,1.875,1.056870427,0.059377803,1,1.126491607,0,0,0,0,0,0,0.257142857,50,0.999990496,105222.3827,148.4475032,7.109368009,NA,ESM70_bin,Silene_catholica,33,5.182997429,16.46363251,38.16966914,44.90675928,13.48551571,42.22344203,"c(12, 5, 4)",ESM70_bin,NA,NA,21,139,488,0.144155844,0.531478081,Viscago catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_catholica,Silene_catholica-occurrence,1,4,52500,1,7.62e-5,2700,0.051428571,2.7,0.761904762,13125,18071.04037,2500,40000,0.10285459,0.065208333,0.017245168,0.0475,0.08,1.34375,0.6875,1,2.375,1.04887516,0.077755754,1,1.163258895,0,0,0,0,0,0,0.217391304,46.875,0.394557823,1.651685393,31785.71429,5.703528915,NA,occurrence,Silene_catholica,21,1.98,16.55,39.07,48.98,14.1,41.77,"c(4, 12)",occurrence,"Mediterranean Forests, Woodlands and Scrub",76.19047619,21,139,488,0.144155844,0.531478081,Silene catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dichasia cyme,Hermaphroditic,insect,capsule,anemochores,heri,NA,NA,NA,NA
Silene_catholica,Silene_catholica-occurrence,1,4,52500,1,7.62e-5,2700,0.051428571,2.7,0.761904762,13125,18071.04037,2500,40000,0.10285459,0.065208333,0.017245168,0.0475,0.08,1.34375,0.6875,1,2.375,1.04887516,0.077755754,1,1.163258895,0,0,0,0,0,0,0.217391304,46.875,0.394557823,1.651685393,31785.71429,5.703528915,NA,occurrence,Silene_catholica,21,1.98,16.55,39.07,48.98,14.1,41.77,"c(4, 12)",occurrence,"Mediterranean Forests, Woodlands and Scrub",76.19047619,21,139,488,0.144155844,0.531478081,Viscago catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_catholica,Silene_catholica-SDM_bin,1,4,97500,0.006241997,2.56e-7,3700,2.36876e-4,2.846153846,0.004961588,24375,35553.65663,2500,77500,0.075896363,0.05422043,0.019239877,0.033548387,0.08,1.354166667,0.554338946,1,2.166666667,1.057834219,0.065065805,1,1.150640123,2500,1.60051e-4,625,1250,0,2500,0.356521739,63.07692308,0.999974717,39551.67579,394.9263764,7.944922401,NA,SDM_bin,Silene_catholica,36,0.288734861,17.16667823,39.06502862,48.97723237,14.09440463,41.98497811,"c(12, 4)",SDM_bin,NA,NA,21,139,488,0.144155844,0.531478081,Silene catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dichasia cyme,Hermaphroditic,insect,capsule,anemochores,heri,NA,NA,NA,NA
Silene_catholica,Silene_catholica-SDM_bin,1,4,97500,0.006241997,2.56e-7,3700,2.36876e-4,2.846153846,0.004961588,24375,35553.65663,2500,77500,0.075896363,0.05422043,0.019239877,0.033548387,0.08,1.354166667,0.554338946,1,2.166666667,1.057834219,0.065065805,1,1.150640123,2500,1.60051e-4,625,1250,0,2500,0.356521739,63.07692308,0.999974717,39551.67579,394.9263764,7.944922401,NA,SDM_bin,Silene_catholica,36,0.288734861,17.16667823,39.06502862,48.97723237,14.09440463,41.98497811,"c(12, 4)",SDM_bin,NA,NA,21,139,488,0.144155844,0.531478081,Viscago catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_catholica,Silene_catholica-SDM70_bin,1,9,185000,0.01184379,5.76e-7,6900,4.41741e-4,3.833333333,0.00784251,20555.55556,38705.1712,2500,122500,0.074593109,0.059100529,0.017843557,0.028571429,0.08,1.285185185,0.515081199,1,2.5,1.047112603,0.056466811,1,1.156418776,5000,3.20102e-4,555.5555556,1666.666667,0,5000,0.3640553,60.76923077,0.999935293,15454.27712,1010.723431,8.243588731,NA,SDM70_bin,Silene_catholica,77,5.182997429,26.71968297,35.002386,46.25586624,13.46350103,42.22344203,"c(12, 5, 4)",SDM70_bin,NA,NA,21,139,488,0.144155844,0.531478081,Silene catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dichasia cyme,Hermaphroditic,insect,capsule,anemochores,heri,NA,NA,NA,NA
Silene_catholica,Silene_catholica-SDM70_bin,1,9,185000,0.01184379,5.76e-7,6900,4.41741e-4,3.833333333,0.00784251,20555.55556,38705.1712,2500,122500,0.074593109,0.059100529,0.017843557,0.028571429,0.08,1.285185185,0.515081199,1,2.5,1.047112603,0.056466811,1,1.156418776,5000,3.20102e-4,555.5555556,1666.666667,0,5000,0.3640553,60.76923077,0.999935293,15454.27712,1010.723431,8.243588731,NA,SDM70_bin,Silene_catholica,77,5.182997429,26.71968297,35.002386,46.25586624,13.46350103,42.22344203,"c(12, 5, 4)",SDM70_bin,NA,NA,21,139,488,0.144155844,0.531478081,Viscago catholica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_chersonensis,Silene_chersonensis-ESM_bin,1,4,1085000,0.069462228,2.56e-7,15600,9.9872e-4,3.714285714,0.066421255,271250,510842.8493,12500,1037500,0.028755734,0.030849398,0.012553274,0.01339759,0.04,1.647560976,1.165607859,1,3.390243902,1.06372387,0.076657971,1.011893087,1.177181453,420000,0.026888604,105000,210000,0,420000,0.6953125,86.19854722,0.995585015,226.5013287,68962.06786,9.376002783,NA,ESM_bin,Silene_chersonensis,357,17.28935086,55.91542454,43.54354626,54.37196918,36.71064914,48.96509214,"c(4, 8)",ESM_bin,NA,NA,73,341,660,0.357743394,0.001887827,Silene chersonensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_chersonensis,Silene_chersonensis-ESM70_bin,1,19,582500,0.037291933,1.22e-6,15600,9.9872e-4,5.032258065,0.020326504,30657.89474,70974.57538,2500,317500,0.053561263,0.048444953,0.016232944,0.016377953,0.08,1.222355708,0.358131056,1,2.260869565,1.042946475,0.041630531,1,1.131984151,115000,0.007362356,6052.631579,24626.59737,0,107500,0.498392283,71.26436782,0.999555171,2248.056666,6948.223431,8.720776653,NA,ESM70_bin,Silene_chersonensis,165,15.42791201,56.57744933,47.14134484,62.88104664,41.64158266,54.36706335,"c(4, 8, 6)",ESM70_bin,NA,NA,73,341,660,0.357743394,0.001887827,Silene chersonensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_chersonensis,Silene_chersonensis-occurrence,1,20,210000,1,9.52e-5,10800,0.051428571,5.684210526,0.214285714,10500,13268.48264,2500,45000,0.10285323,0.063461111,0.013889533,0.04,0.08,1.218055556,0.452299372,1,2.25,1.036498537,0.058138252,1,1.153054293,0,0,0,0,0,0,0.217391304,40.26845638,0.87414966,7.945945946,26428.57143,6.287766433,NA,occurrence,Silene_chersonensis,73,26.06,57.38,44.02,55.27,33.98,48.07,"c(4, 8, 6)",occurrence,"Temperate Grasslands, Savannas and Shrublands",54.66666667,73,341,660,0.357743394,0.001887827,Silene chersonensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_chersonensis,Silene_chersonensis-SDM_bin,1,9,1257500,0.080505762,5.76e-7,18500,0.001184379,4.111111111,0.065300896,139722.2222,332399.9954,2500,1020000,0.029423369,0.051182695,0.026628336,0.010784314,0.08,1.484610918,0.658102054,1,2.682926829,1.056889037,0.064879332,1,1.147925877,512500,0.032810499,56944.44444,162479.6996,0,490000,0.689336692,85.43184183,0.995657023,230.2567787,67837.30794,9.330428806,NA,SDM_bin,Silene_chersonensis,425,16.94487705,57.36155555,42.67692867,54.80634726,34.62214626,48.06585393,"c(4, 8)",SDM_bin,NA,NA,73,341,660,0.357743394,0.001887827,Silene chersonensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_chersonensis,Silene_chersonensis-SDM70_bin,1,31,6012500,0.384923175,1.98e-6,66800,0.004276569,6.747474747,0.360755442,193951.6129,1009953.129,2500,5635000,0.022220316,0.055517346,0.017805095,0.009032831,0.08,1.302136389,0.811144456,1,5.357894737,1.04250867,0.052878382,1,1.216033858,3127500,0.200224072,100887.0968,560788.3396,0,3122500,0.756115371,87.92188495,0.869801947,7.680606429,2033693.582,9.658722292,NA,SDM70_bin,Silene_chersonensis,1701,-8.149003602,64.68473381,35.91633358,66.91814575,30,55.2553995,"c(12, 4, 6, 5, 8, 98)",SDM70_bin,NA,NA,73,341,660,0.357743394,0.001887827,Silene chersonensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_chromodonta,Silene_chromodonta-ESM_bin,1,13,97500,0.006241997,8.32e-7,4700,3.00896e-4,3.615384615,0.002080666,7500,8539.125638,2500,32500,0.096402263,0.064457594000000007,0.017884359,0.024615385,0.08,1.051282051,0.142475069,1,1.5,1.022149924,0.034480482,1,1.123126119,5000,3.20102e-4,384.6153846,1386.750491,0,5000,0.248,47.69230769,0.999993417,151896.9027,102.83290650000001,6.566006651,NA,ESM_bin,Silene_chromodonta,35,17.72885911,25.52665219,37.2630658,44.02417388,21.8509964,40.42512779,"c(12, 4)",ESM_bin,NA,NA,10,112,650,0.260606061,0.46967525,Silene chromodonta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_chromodonta,Silene_chromodonta-ESM70_bin,1,1,2500,1.60051e-4,6.4e-8,200,1.28e-5,1,1.60051e-4,2500,NA,2500,2500,0.159961812,0.08,NA,0.08,0.08,1,NA,1,1,1,NA,1,1,0,0,0,NA,0,0,0,0,0.999999974,39037504,0.400128041,NA,NA,ESM70_bin,Silene_chromodonta,1,20.70723007,20.70723007,39.97466119,39.97466119,20.70723007,39.97466119,12,ESM70_bin,NA,NA,10,112,650,0.260606061,0.46967525,Silene chromodonta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
